IXP_Country_ISO_Alpha2,IXPDB_ID,PCH_ID,PeeringDB_ID,IXP_name_IXPDB,IXP_name_PCH,IXP_name_PDB,IXP_City,IXP_region_continent,Date_Creation_PDB,Date_Creation_PCH,Date_Update_PCH,Date_Update_IXPDB,IXP_Website,IXP_Url_Stats,IXP_Url_Stats_PCH,Url_Stats_comments,Date_check_Stats
US,223,369,155,SFMIX (San Francisco Metropolitan Internet Exchange),San Francisco Metropolitan Internet Exchange,SFMIX,San Francisco,North America,2010-07-29T00:00:00Z,20060500,2019/7/28,2019-06-19T01:29:11Z,https://www.sfmix.org/,https://sfmix.org/services/statistics,"['https://sfmix.org/static/img/daily.gif', 'https://sfmix.org/static/img/daily.gif']",none,none
SG,181,464,158,Equinix Singapore (Equinix Singapore Exchange),Equinix Singapore IBX,Equinix Singapore,Singapore,Asia Pacific,2010-07-29T00:00:00Z,20040426,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,,none,none
US,222,332,165,NWAX (Northwest Access Exchange),Northwest Access Exchange,NWAX,Portland,North America,2010-07-29T00:00:00Z,20021200,2018/4/16,2019-06-17T23:02:13Z,http://www.nwax.net,,,none,none
JP,182,,167,Equinix Tokyo (Equinix Tokyo Exchange),,Equinix Tokyo,Tokyo,Asia Pacific,2010-07-29T00:00:00Z,,,2019-08-07T13:04:58Z,https://ix.equinix.com,,,none,none
DE,452,1667,170,OCIX D¨¹sseldorf (OpenCarrier e.G. Member IX D¨¹sseldorf),OpenCarrier e.G. Member IX D¨¹sseldorf,OCIX Duesseldorf,Duesseldorf,Europe,2010-07-29T00:00:00Z,20070500,0000-00-00,2019-06-19T00:34:49Z,http://www.opencarrier.eu/,,,none,none
BR,791,,171,IX.br (PTT.br) S??o Paulo,,IX.br (PTT.br) S??o Paulo,S??o Paulo/SP,South America,2010-12-11T00:00:00Z,,,2019-06-17T21:05:12Z,http://ix.br,http://ix.br/trafego/agregado/sp,,none,none
SE,144,,172,STHIX - Stockholm (Stockholm Internet eXchange AB),,STHIX - Stockholm,Stockholm,Europe,2010-07-29T00:00:00Z,,,2019-08-07T12:01:37Z,http://www.sthix.net/,http://www.sthix.net/,,none,none
BR,158,1092,173,Porto Alegre (RS) (IX.br - Porto Alegre (RS)),Ponto de Troca de Trafego do Porto Alegre,IX.br (PTT.br) Porto Alegre,Porto Alegre/RS,South America,2010-12-11T00:00:00Z,20020400,2019/7/28,2019-06-17T20:23:16Z,http://ix.br,http://ix.br/trafego/agregado/rs,['http://old.ix.br/stats/133b7f1cd0adde227ab9f48e68a4b82f/rs/images/pix/agregado_bps-daily.png'],none,none
BR,156,21,174,Curitiba (PR) (IX.br - Curitiba (PR)),Ponto de Troca de Tr¨¢fego do Paran¨¢,IX.br (PTT.br) Curitiba,Curitiba/PR,South America,2010-12-11T00:00:00Z,20020600,2017/11/9,2019-06-17T20:20:19Z,http://ix.br,http://ix.br/trafego/agregado/pr,,none,none
BR,157,22,175,Florian¨®polis (SC) (IX.br - Florian¨®polis (SC)),Ponto de Troca de Tr¨¢fego do Florian¨®polis,IX.br (PTT.br) Florian¨®polis,Florian¨®polis/SC,South America,2010-12-11T00:00:00Z,20080000,2019/7/28,2019-06-17T20:22:48Z,http://ix.br,http://ix.br/trafego/agregado/sc,['http://old.ix.br/stats/be779630c4bfd20baffc23b9b9a513ac/sc/images/pix/agregado_bps-daily.png'],none,none
BR,154,19,176,Belo Horizonte (MG) (IX.br - Belo Horizonte (MG)),Ponto de Troca de Tr¨¢fego do Belo Horizonte,IX.br (PTT.br) Belo Horizonte,Belo Horizonte/MG,South America,2010-12-11T00:00:00Z,20100100,2019/7/28,2019-06-17T06:54:32Z,http://ix.br,http://ix.br/trafego/agregado/mg,['http://old.ix.br/stats/bbaec3801638d06029a23d912c2a2e3c/mg/images/pix/agregado_bps-daily.png'],none,none
BR,159,415,177,Rio de Janeiro (RJ) (IX.br - Rio de Janeiro (RJ)),Ponto de Troca de Tr¨¢fego do Rio de Janeiro,IX.br (PTT.br) Rio de Janeiro,Rio de Janeiro/RJ,South America,2010-12-11T00:00:00Z,20100000,2019/7/28,2019-06-17T20:23:47Z,http://ix.br/,http://ix.br/trafego/agregado/rj,"['http://old.ix.br/stats/b7fb718114f447c323641f962a7be869/rj/images/pix/agregado_bps-daily.png', 'http://old.ix.br/images/pix/agregado-bps6_bps-daily1_rj.png', 'http://old.ix.br/stats/b7fb718114f447c323641f962a7be869/rj/images/pix/agregado_bps-daily.png', 'http://old.ix.br/images/pix/agregado-bps6_bps-daily1_rj.png']",none,none
BR,155,20,178,Bras¨ªlia (DF) (IX.br -  Bras¨ªlia (DF)),Ponto de Troca de Tr¨¢fego do Bras¨ªlia,IX.br (PTT.br) Bras¨ªlia,Bras¨ªlia/DF,South America,2010-12-11T00:00:00Z,20090000,2019/7/28,2019-06-17T14:14:51Z,http://ix.br,http://ix.br/trafego/agregado/df,['http://old.ix.br/stats/297842eef685fa1b41fa156842cdf32c/df/images/pix/agregado_bps-daily.png'],none,none
AR,143,2,181,NAP CABASE - Buenos Aires (NAP CABASE - Buenos Aires),CABASE IXP Buenos Aires,CABASE-BUE - IX Argentina (Buenos Aires),Buenos Aires,South America,2010-07-29T00:00:00Z,19980401,2015/2/15,2019-08-07T13:04:58Z,http://www.cabase.org.ar/,,,none,none
UA,48,,184,UA-IX (Ukrainian Internet Exchange),,UA-IX,Kiev,Europe,2010-07-29T00:00:00Z,,,2019-06-16T23:25:57Z,http://www.ua-ix.net.ua/en,http://www.ix.net.ua/pro-kompaniyu/statystyka,,none,none
EE,76,7,187,TIX Tallinn (Tallinn Internet eXchange),Melbourne NAPette,TIX-LAN,Tallinn,Europe,2010-07-29T00:00:00Z,19990400,0000-00-00,2019-06-17T14:02:21Z,http://tix.estpak.ee/,,,none,none
US,201,287,189,HIX - Honolulu (Hawaii Internet Exchange),Hawaii Internet Exchange,HIX,Honoloulu,North America,2010-07-29T00:00:00Z,19950700,0000-00-00,2019-06-17T14:34:33Z,http://www.hawaii-ix.org/,,,none,none
EE,98,559,190,TLLIX (Tallinn Internet Exchange),Tallinn Internet Exchange (TLLIX),TLLIX,Tallinn,Europe,2010-07-29T00:00:00Z,20051100,2018/2/27,2019-05-28T06:23:02Z,http://www.tllix.net/,,,none,none
SE,100,222,192,Netnod - Gothenburg (Netnod - Gothenburg),Netnod Gothenburg,Netnod Gothenburg,Gothenburg,Europe,2010-07-29T00:00:00Z,19980000,2019/7/28,2019-05-28T06:25:17Z,http://www.netnod.se,http://www.netnod.se/ix/statistics/,"['https://www.netnod.se/ix-stats/sums/Gothenburg_day_sum.png', None]",none,none
DK,294,,193,Netnod Copenhagen,,Netnod Copenhagen,Malmo / Copenhagen,Europe,2010-07-29T00:00:00Z,,,2019-06-19T01:18:52Z,http://www.netnod.se,http://www.netnod.se/ix/statistics/,,none,none
SE,102,222,194,Netnod - Sundsvall (Netnod - Sundsvall),Netnod Gothenburg,Netnod Sundsvall,Sundsvall,Europe,2010-07-29T00:00:00Z,19980000,2019/7/28,2019-05-28T06:29:00Z,http://www.netnod.se,http://www.netnod.se/ix/statistics/,"['https://www.netnod.se/ix-stats/sums/Sundsvall_GEB_day_sum.png', 'https://www.netnod.se/ix-stats/sums/Sundsvall_GEB_day_sum.png', 'https://www.netnod.se/ix-stats/sums/Gothenburg_day_sum.png', None]",none,none
CA,261,975,195,PIX Vancouver (Peer1 Internet Exchange Vancouver),Peer1 Internet Exchange - Vancouver,PIX Vancouver,Vancouver,North America,2010-07-29T00:00:00Z,20080000,0000-00-00,2019-06-18T08:48:33Z,http://www.peer1.com,,,none,none
CA,259,1195,196,PIX Montreal (Peer1 Internet Exchange Montreal),Peer1 Internet Exchange - Montreal,PIX Montreal,Montreal,North America,2010-07-29T00:00:00Z,20100000,0000-00-00,2019-06-17T23:08:58Z,http://www.peer1.com,,,none,none
CA,260,974,197,PIX Toronto (Peer1 Internet Exchange Toronto),Peer1 Internet Exchange - Toronto,PIX Toronto,Toronto,North America,2010-07-29T00:00:00Z,20080000,0000-00-00,2019-06-19T00:26:39Z,http://www.peer1.com,,,none,none
IN,45,104,198,NIXI - New Delhi (National Internet Exchange of India - New Delhi),National Internet Exchange of India,NIXI Delhi,Delhi,Asia Pacific,2010-07-29T00:00:00Z,20030719,2019/7/14,2019-06-17T00:11:28Z,http://www.nixi.in,,,none,none
US,219,703,199,YRIX (Yellowstone Regional Internet Exchange),Yellowstone Regional Internet Exchange,YRIX,Billings  MT,North America,2010-07-29T00:00:00Z,20030000,0000-00-00,2019-06-17T14:37:31Z,http://www.yrix.org/,,,none,none
US,243,1723,204,Any2 (CoreSite) NorthEast,Coresite - Any 2 NorthEast,CoreSite - Any2 NorthEast,Washington DC  Reston  Boston  New York,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-10T11:24:04Z,http://www.coresite.com,,,none,none
US,240,1721,205,Any2 (CoreSite) Miami (Any2 (CoreSite) Miami),Coresite - Any 2,CoreSite - Any2 Miami,Miami,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-10T11:17:27Z,http://www.coresite.com,,,none,none
DE,30,81,209,ECIX-BER,European Commercial Internet Exchange Berlin,ECIX-BER,Berlin,Europe,2010-07-29T00:00:00Z,20030000,0000-00-00,2019-06-16T23:58:28Z,https://www.ecix.net/,https://www.ecix.net/infrastructure/statistics,,none,none
ID,111,114,210,IIX Jakarta,Indonesian Internet Exchange,IIX-Jakarta,Jakarta,Asia Pacific,2010-07-29T00:00:00Z,20031000,0000-00-00,2019-05-28T13:43:16Z,http://www.iix.net.id,http://mrtg.iix.net.id,[None],none,none
DE,139,705,212,BW-IX Stuttgart (Baden-W¨¹rttemberg Internet Exchange Stuttgart),Stuttgarter Internet Exchange,BW-IX Stuttgart / S-IX,Stuttgart,Europe,2010-07-29T00:00:00Z,20050400,2019/4/18,2019-06-17T20:11:26Z,http://www.s-ix.info/,,,none,none
TW,,,217,,,TaipeiGigaPoP,Taipei/Taiwan,Asia Pacific,2010-07-29T00:00:00Z,,,,https://its.sinica.edu.tw/,,,none,none
CA,189,37,221,OTTIX (Ottawa Internet eXchange),Ottawa Internet Exchange,OttIX,Ottawa,North America,2010-07-29T00:00:00Z,20010410,2018/6/12,2019-06-19T00:53:46Z,http://www.ottix.net/,,,none,none
RU,86,192,223,nsk-ix (NSK-IX public peering VLAN),MSK-IX Novosibirsk,MSK-IX Novosibirsk,Novosibirsk,Asia Pacific,2010-07-29T00:00:00Z,20040000,2016/6/6,2019-07-04T14:08:28Z,http://www.msk-ix.ru/en/ix/nsk,http://www.msk-ix.ru/en/traffic,,none,none
IN,115,103,224,NIXI - Mumbai (National Internet Exchange of India - Mumbai),National Internet Exchange of India,NIXI Mumbai,Mumbai,Asia Pacific,2010-07-29T00:00:00Z,20030719,2019/7/14,2019-06-17T00:11:59Z,http://www.nixi.in,,,none,none
TH,,244,225,,CAT National Internet Exchange,TH-IX,Bangkok,Asia Pacific,2010-07-29T00:00:00Z,19970900,0000-00-00,,http://www.cattelecom.com,,,none,none
US,239,928,226,Any2 (CoreSite) Chicago (Any2 (CoreSite) Chicago),CoreSite - Any2,CoreSite - Any2 Chicago,Chicago,North America,2010-07-29T00:00:00Z,20080100,0000-00-00,2019-06-10T11:16:50Z,http://www.coresite.com,,,none,none
IS,33,100,228,RIX (Reykjavik Internet Exchange),Reykjavik Internet Exchange,RIX,Reykjavik,Europe,2010-07-29T00:00:00Z,19990000,2019/8/7,2019-05-28T06:07:27Z,https://www.rix.is/,https://www.rix.is/english/statistics.html,"['https://www.rix.is/status/rix/galag/galag-day.png', 'https://www.rix.is/status/rix/galag/galag-day.png']",none,none
PL,151,,230,PIX (Poznan Internet Exchange),,POZIX,Poznan,Europe,2010-07-29T00:00:00Z,,,2019-06-17T20:18:05Z,http://www.pozix.pl/,https://www.pozix.pl/#statystyki,,none,none
SE,106,879,231,IXOR (Internet eXchange point of the Oresund Region),Internet exchange point of the Oresund Region,MalmIX Malmo / IXOR,Malm??,Europe,2010-07-29T00:00:00Z,20091014,0000-00-00,2019-05-28T16:22:22Z,http://www.ixor.se,http://www.ixor.se/statistics/,,none,none
JP,,,234,,,NSPIXP3,Osaka,Asia Pacific,2010-07-29T00:00:00Z,,,,http://nspixp.wide.ad.jp/3/,,,none,none
IN,116,105,235,NIXI - Chennai (National Internet Exchange of India - Chennai),National Internet Exchange of India,NIXI Chennai,Chennai,Asia Pacific,2010-07-29T00:00:00Z,20030719,2019/7/14,2019-06-17T00:13:24Z,http://www.nixi.in/,,,none,none
KE,49,143,236,KIXP - Nairobi,Kenya Internet Exchange Point,KIXP - Nairobi,Nairobi,Africa,2010-12-11T00:00:00Z,20010200,2019/7/28,2019-08-07T13:04:58Z,https://www.tespok.co.ke/,,['https://cacti.tespok.co.ke/cacti/graph_image.php?action=view&local_graph_id=620&rra_id=1'],none,none
US,149,1883,239,ChIX (Chicago Internet eXchange),United IX Chicago,ChIX,Chicago,North America,2010-07-29T00:00:00Z,20140000,0000-00-00,2019-06-17T20:17:14Z,https://unitedix.net/location/chicago,https://unitedix.net/location/chicago/networks,,none,none
IT,164,,240,MINAP (Milan Neutral Access Point),,MINAP Milan,Milan,Europe,2010-07-29T00:00:00Z,,,2019-08-06T23:00:23Z,https://www.minap.it/,,,none,none
NP,53,,241,NPIX Putalisadak (Internet Exchange Nepal),,npIX PTS,Kathmandu,Asia Pacific,2010-07-29T00:00:00Z,,,2019-07-17T05:01:20Z,http://www.npix.net.np/,http://www.npix.net.np/graph,,none,none
DE,54,1271,248,DE-CIX MUC (DE-CIX Munich),DE-CIX Munich,DE-CIX Munich,Munich,Europe,2010-07-29T00:00:00Z,20100400,2019/7/28,2019-08-06T12:02:20Z,https://muc.de-cix.net,https://www.de-cix.net/locations/germany/munich/statistics,"['https://www.de-cix.net/traffic_MUC-2days-1170-400.png', 'https://www.de-cix.net/traffic_MUC-2days-1170-400.png']",none,none
US,221,630,249,KCIX Kansas City (Kansas City Internet Exchange),Kansas City Internet Exchange,KCIX,Kansas City,North America,2010-07-29T00:00:00Z,20060000,2019/7/28,2019-06-17T23:01:41Z,http://www.kcix.net/,,['http://www.kcix.net/graphs/Daily.png'],none,none
MY,183,601,250,MyIX  (Malaysia Internet Exchange),Malaysia Internet Exchange,MyIX,Kuala Lumpur,Asia Pacific,2010-07-29T00:00:00Z,20061215,0000-00-00,2019-06-10T11:04:35Z,http://www.myix.my,,,none,none
CO,69,49,252,NAP Colombia (NAP Colombia),NAP-Colombia,NAP Colombia,Bogota,South America,2010-12-11T00:00:00Z,20000629,2019/7/28,2019-06-19T01:08:38Z,http://nap.co,http://nap.co/html/estadisticas.php,['http://nap.co/images/graficas/dist_picos.gif'],none,none
EC,153,,253,NAP.EC - Quito (NAP Ecuador - Quito),,NAP.EC - UIO,Quito/UIO,South America,2010-12-11T00:00:00Z,,,2019-08-07T13:04:58Z,http://www.nap.ec,,,none,none
US,257,1720,254,CoreSite - Any2 Denver / RMIX Denver (CoreSite - Any2 Denver / RMIX Denver),Coresite - Any 2,CoreSite - Any2 Denver ,Denver,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-17T23:04:09Z,http://www.coresite.com,,,none,none
FR,39,1097,255,Equinix Paris (Equinix Internet Exchange - Paris),Equinix Paris,Equinix Paris,Paris,Europe,2010-07-29T00:00:00Z,20080000,0000-00-00,2019-08-07T13:04:58Z,https://www.equinix-ix.fr/,https://ix.equinix.com/,,none,none
US,231,946,256,Digital Realty - Phoenix (Digital Realty Phoenix),Digital Realty Phoenix Internet Exchange,Digital Realty Phoenix,Phoenix,North America,2010-07-29T00:00:00Z,20080602,2019/7/28,2019-06-16T23:32:39Z,http://ix.digitalrealty.com,,['https://tieatl-server1.telx.com/usage.pl?drawgraph;day;Phoenix;1484304409'],none,none
SE,145,225,257,Netnod - Lulea (Netnod - Lulea),Netnod Lule??,Netnod Lulea,Lulea,Europe,2010-07-29T00:00:00Z,20040900,2019/7/28,2019-06-17T06:53:30Z,http://www.netnod.se,http://www.netnod.se/ix/statistics/,"['https://www.netnod.se/ix-stats/sums/Lulea_day_sum.png', 'https://www.netnod.se/ix-stats/sums/Lulea_day_sum.png']",none,none
SE,97,,258,NorrNod (NorrNod),,Norrnod,Umea,Europe,2010-07-29T00:00:00Z,,,2019-05-28T06:22:16Z,http://www.norrnod.se,,,none,none
SX,217,987,260,OCIX - Philipsburg (Open Caribbean Internet eXchange),Open Caribbean Internet eXchange,OCIX,Philipsburg,South America,2013-09-11T00:00:00Z,20081000,2018/8/14,2019-06-18T08:44:41Z,http://www.ocix.net,,,none,none
SZ,,,262,,,SISPA,Swaziland,Africa,2010-12-11T00:00:00Z,,,,,,,none,none
PL,36,509,264,Equinix WA IX (Equinix Warsaw),Equinix IX Warsaw (ex-PLIX),Equinix Warsaw (PLIX),Warsaw,Europe,2010-07-29T00:00:00Z,20060402,2018/11/2,2019-08-07T13:04:58Z,http://www.plix.pl/,http://www.plix.pl/en/network/statistic,,none,none
US,270,592,267,DRF IX (DRFortress Exchange),DRFxchange,DRF IX,Honolulu,North America,2010-07-29T00:00:00Z,20070108,0000-00-00,2019-06-18T08:49:00Z,http://www.drfortress.com,,,none,none
AU,330,,269,TransACT IX (TransACT IX),,TransACT IX,Canberra,Australia,2010-07-29T00:00:00Z,,,2019-06-12T21:16:32Z,http://www.transact.com.au,,,none,none
RO,37,804,270,InterLAN Internet Exchange (Interlan IX),InterLAN-IX,InterLAN,Bucharest  Arad  Cluj-Napoca  Constanta  Craiova  Iasi  Suceava  Timisoara,Europe,2010-07-29T00:00:00Z,20070000,2019/7/28,2019-08-05T11:00:14Z,https://www.interlan.ro/en/,https://ixpm.interlan.ro/statistics/ixp,['http://netview.interlan.ro/graphs/graph_3615_1.png'],none,none
IT,26,,273,TIX Tuscany (Tuscany Internet eXchange),,TIX,Sesto Fiorentino - Florence,Europe,2010-07-29T00:00:00Z,,,2019-05-27T22:20:39Z,http://www.tix.it/,,,none,none
EG,206,59,274,CAIX (Cairo Internet Exchange),Cairo Internet Exchange,CAIX,Cairo,Middle East,2010-07-29T00:00:00Z,20020500,2019/7/28,2019-06-18T08:44:14Z,http://www.caix.net.eg/,http://www.caix.net.eg/index.php/technical-info/traffic-statistics,['http://www.caix.net.eg/images/stories/graphs/graph_22_1.png'],none,none
BY,279,,275,BYIX (Belarus National Internet Exchange Point),,BY-IX,Minsk,Europe,2010-07-29T00:00:00Z,,,2019-06-17T14:55:45Z,http://www.ntec.by,,,none,none
EG,57,7,281,GPX MEIX (Middle East Internet Exchange),Melbourne NAPette,MEIX,Cairo,Middle East,2010-07-29T00:00:00Z,19990400,0000-00-00,2019-06-19T00:50:58Z,http://www.gpxglobal.net/,,,none,none
UA,186,,287,Crimea-IX (Crimea-IX),,Crimea-IX,Simferopol,Europe,2010-07-29T00:00:00Z,,,2019-06-17T21:13:41Z,http://crimea-ix.net/,,,none,none
AU,,,288,,,ACTIX,Canberra  ACT,Australia,2010-07-29T00:00:00Z,,,,,,,none,none
DE,341,1052,291,ECIX-HAM,European Commercial Internet Exchange Hamburg,ECIX-HAM,Hamburg,Europe,2010-07-29T00:00:00Z,20090121,0000-00-00,2019-06-16T23:59:46Z,https://www.ecix.net/,https://www.ecix.net/infrastructure/statistics,,none,none
LU,58,1234,297,LU-CIX (Luxembourg Commercial Internet Exchange),Luxembourg Commercial Internet Exchange,LU-CIX,Luxembourg,Europe,2010-07-29T00:00:00Z,20100000,2019/7/28,2019-06-18T08:35:29Z,https://www.lu-cix.lu/,,['http://pub.lu-cix.restena.lu/graphs/totals/past-day_500x250.png'],none,none
NO,99,,298,NIX2 (Norwegian Internet Exchange 2),,NIX2,Oslo,Europe,2010-07-29T00:00:00Z,,,2019-05-28T06:24:26Z,https://www.nix.no/,https://www.nix.no/statistics/,,none,none
SK,552,574,299,NIX.SK (NIX.CZ  z.s.p.o. organizacna zlozka),NIX.SK - exSitelIX,NIX.SK,Bratislava,Europe,2010-07-29T00:00:00Z,20050801,2019/7/28,2019-08-06T14:00:14Z,https://www.nix.sk/sk,,"['https://www.nix.sk/mrtg/NIXSK/nixsk-all-day.png', 'https://www.nix.sk/mrtg/NIXSK/nixsk-all-day.png']",none,none
RO,16,189,301,RoNIX (Romanian Network for Internet eXchange),Romanian National Internet Exchange,RoNIX,Bucharest,Europe,2010-07-29T00:00:00Z,20010907,2019/2/3,2019-05-27T22:16:54Z,https://anisp.ro/,https://ronix.ro/,,none,none
HR,28,51,303,CIX (Croatian Internet eXchange),Croatian Internet Exchange,CIX,Zagreb,Europe,2010-07-29T00:00:00Z,20000000,2019/7/28,2019-05-28T06:00:44Z,http://www.cix.hr/,http://www.cix.hr/en/about-cix/traffic-statistics/traffic-summary,['https://www.srce.unizg.hr/multimedia/CIX-stat/ixp001-bits-day.png?1508187688'],none,none
IT,38,1128,311,VSIX (VSIX Nap del Nord Est),VSIX NAP del Nord Est,VSIX,Padova,Europe,2010-07-29T00:00:00Z,20090901,2019/7/28,2019-08-07T13:04:58Z,http://www.vsix.it/,https://www.vsix.it/en/support/statistics.htm,"['https://www.vsix.it/stat.php?m=t&f=stats0.png', 'https://www.vsix.it/stat.php?m=t&f=stats0.png']",none,none
NL,146,803,313,R-iX (Rotterdam Internet eXchange),Rotterdam Internet eXchange,R_iX,Rotterdam,Europe,2010-07-29T00:00:00Z,20070000,2018/2/28,2019-06-17T14:11:12Z,https://www.r-ix.nl,https://www.r-ix.nl/#Traffic,,none,none
BR,214,1088,314,Londrina (LDA) (IX.br - Londrina (LDA)),Ponto de Troca de Trafego do Londrina,IX.br (PTT.br) Londrina,Londrina/PR,South America,2010-07-29T00:00:00Z,20090215,2019/7/28,2019-06-17T20:24:40Z,http://ix.br,http://ix.br/trafego/agregado/lda,"['http://old.ix.br/stats/7137e5d6e862f9e5d47b6eb3c6693922/lda/images/pix/agregado_bps-daily.png', 'http://old.ix.br/stats/7137e5d6e862f9e5d47b6eb3c6693922/lda/images/pix/agregado_bps-daily.png']",none,none
IE,,1108,316,,eXchange West,ExWest,Galway,Europe,2010-07-29T00:00:00Z,20090604,0000-00-00,,http://www.exwest.net/,,,none,none
PH,,,317,,,GIX,Makati City,Asia Pacific,2010-07-29T00:00:00Z,,,,http://www.globe.com.ph/business,,,none,none
SI,25,,319,SIX (Slovenian Internet Exchange),,SIX SI,Ljubljana,Europe,2010-07-29T00:00:00Z,,,2019-05-27T22:19:53Z,https://www.arnes.si/infrastructure/six-slovenian-internet-exchange/,https://www.arnes.si/infrastructure/six-slovenian-internet-exchange/six-traffic/,,none,none
GB,600,62,321,LINX LON2,London Internet Exchange,LINX LON2,London,Europe,2010-07-29T00:00:00Z,19941108,2018/8/22,2019-08-07T13:04:58Z,http://www.linx.net/,https://stats.linx.net/,,none,none
US,229,1206,322,Digital Realty - Dallas (Digital Realty  Dallas),Digital Realty Dallas Internet Exchange,Digital Realty Dallas,Dallas,North America,2010-07-29T00:00:00Z,20070000,2019/7/28,2019-06-16T23:31:35Z,http://ix.digitalrealty.com,,['http://tieatl-server1.telx.com/usage.pl?drawgraph;day;Dallas;1484306858'],none,none
US,230,1149,325,Digital Realty - New York (Digital Realty New York),Digital Realty New York Internet Exchange,Digital Realty New York,New York/New Jersey,North America,2010-07-29T00:00:00Z,20090000,2019/7/28,2019-06-16T23:32:05Z,http://ix.digitalrealty.com,,"['http://tieatl-server1.telx.com/usage.pl?drawgraph;day;NewYork;1260250574', 'http://tieatl-server1.telx.com/usage.pl?drawgraph;day;NewYork;1260250574']",none,none
BG,197,1194,326,Balkan-IX (Balkan Internet Exchange),Balkan Internet Exchange,B-IX,Sofia,Europe,2010-07-29T00:00:00Z,20100000,2019/7/28,2019-06-17T22:54:14Z,http://www.b-ix.net/,http://www.b-ix.net/technical/statistics/,"['http://www.b-ix.net/traffic_graph_daily.png', 'http://www.b-ix.net/traffic_graph_daily.png']",none,none
